tweet_id,favorites,retweets,user_followers,user_favourites,date_time
821522889702862852,8871,2030,3200894,114031,2017-01-18 01:01:34
821421320206483457,0,6470,3200894,114031,2017-01-17 18:17:58
821407182352777218,13075,5053,3200894,114031,2017-01-17 17:21:47
821153421864615936,280,10,3200894,114031,2017-01-17 00:33:26
821149554670182400,9718,2320,3200894,114031,2017-01-17 00:18:04
821107785811234820,10645,2487,3200894,114031,2017-01-16 21:32:06
821044531881721856,14021,2636,3200894,114031,2017-01-16 17:20:45
820837357901512704,0,7733,3200894,114031,2017-01-16 03:37:31
820749716845686786,34984,11525,3200894,114031,2017-01-15 21:49:15
820690176645140481,13518,3716,3200894,114031,2017-01-15 17:52:40
820494788566847489,0,648,3200802,114032,2017-01-15 04:56:16
820446719150292993,0,2980,3200894,114031,2017-01-15 01:45:15
820314633777061888,3706,648,3200894,114031,2017-01-14 17:00:24
820078625395449857,21979,7246,3200894,114031,2017-01-14 01:22:35
820013781606658049,0,1369,3200894,114031,2017-01-13 21:04:55
819952236453363712,5927,1369,3200894,114031,2017-01-13 17:00:21
819924195358416896,14305,5607,3200894,114031,2017-01-13 15:08:56
819711362133872643,14916,3604,3200894,114031,2017-01-13 01:03:12
819588359383371776,10606,2271,3200894,114031,2017-01-12 16:54:26
819347104292290561,8008,1383,3200894,114031,2017-01-12 00:55:47
819238181065359361,2550,462,3200894,114031,2017-01-11 17:42:57
819227688460238848,25652,7733,3200894,114031,2017-01-11 17:01:16
819015337530290176,0,42228,3200894,114031,2017-01-11 02:57:27
819015331746349057,0,21794,3200894,114031,2017-01-11 02:57:26
819006400881917954,49960,21794,3200894,114031,2017-01-11 02:21:57
819004803107983360,95450,42228,3200894,114031,2017-01-11 02:15:36
818646164899774465,0,24069,3200894,114031,2017-01-10 02:30:30
818627210458333184,24597,8564,3200894,114031,2017-01-10 01:15:10
818614493328580609,10971,2982,3200894,114031,2017-01-10 00:24:38
818588835076603904,0,7126,3200894,114031,2017-01-09 22:42:41
818536468981415936,12127,2873,3200894,114031,2017-01-09 19:14:36
818307523543449600,0,9366,3200894,114031,2017-01-09 04:04:51
818259473185828864,12197,2621,3200894,114031,2017-01-09 00:53:55
818145370475810820,13671,3014,3200894,114031,2017-01-08 17:20:31
817908911860748288,5356,906,3200894,114031,2017-01-08 01:40:55
817827839487737858,57622,31314,3200894,114031,2017-01-07 20:18:46
817777686764523521,11901,3084,3200894,114031,2017-01-07 16:59:28
817536400337801217,13105,3505,3200894,114031,2017-01-07 01:00:41
817502432452313088,0,3917,3200894,114031,2017-01-06 22:45:43
817423860136083457,38260,17504,3200894,114031,2017-01-06 17:33:29
817415592588222464,6267,1131,3200894,114031,2017-01-06 17:00:38
817181837579653120,0,9907,3200895,114031,2017-01-06 01:31:47
817171292965273600,9690,2326,3200895,114031,2017-01-06 00:49:53
817120970343411712,13367,3011,3200895,114031,2017-01-05 21:29:55
817056546584727552,9517,1927,3200895,114031,2017-01-05 17:13:55
816829038950027264,0,5496,3200895,114031,2017-01-05 02:09:53
816816676327063552,11071,2361,3200895,114031,2017-01-05 01:20:46
816697700272001025,10905,2545,3200895,114031,2017-01-04 17:27:59
816450570814898180,33961,9366,3200895,114031,2017-01-04 01:05:59
816336735214911488,9564,2269,3200895,114031,2017-01-03 17:33:39
816091915477250048,9927,2500,3200895,114031,2017-01-03 01:20:49
816062466425819140,0,1207,3200895,114031,2017-01-02 23:23:48
816014286006976512,0,6154,3200895,114031,2017-01-02 20:12:21
815990720817401858,5545,1207,3200895,114031,2017-01-02 18:38:42
815966073409433600,25057,9907,3200895,114031,2017-01-02 17:00:46
815745968457060357,0,4797,3200895,114031,2017-01-02 02:26:09
815736392542261248,10937,2625,3200895,114031,2017-01-02 01:48:06
815639385530101762,9161,1918,3200895,114031,2017-01-01 19:22:38
815390420867969024,11467,4407,3200895,114031,2017-01-01 02:53:20
814986499976527872,8485,1505,3200895,114031,2016-12-31 00:08:17
814638523311648768,12511,3130,3200895,114031,2016-12-30 01:05:33
814578408554463233,0,6750,3200895,114031,2016-12-29 21:06:41
814530161257443328,9629,2156,3200895,114031,2016-12-29 17:54:58
814153002265309185,32000,10080,3200895,114031,2016-12-28 16:56:16
813944609378369540,0,3732,3200895,114031,2016-12-28 03:08:11
813910438903693312,10342,2194,3200895,114031,2016-12-28 00:52:25
813812741911748608,40402,16267,3200895,114031,2016-12-27 18:24:12
813800681631023104,9300,2060,3200895,114031,2016-12-27 17:36:16
813217897535406080,20783,8476,3200895,114031,2016-12-26 03:00:30
813202720496779264,10192,2090,3200895,114031,2016-12-26 02:00:11
813187593374461952,22085,5096,3200895,114031,2016-12-26 01:00:05
813172488309972993,10384,2236,3200895,114031,2016-12-26 00:00:03
813157409116065792,8588,2557,3200895,114031,2016-12-25 23:00:08
813142292504645637,9361,2728,3200895,114031,2016-12-25 22:00:04
813130366689148928,4968,513,3200895,114031,2016-12-25 21:12:41
813127251579564032,13242,3652,3200895,114031,2016-12-25 21:00:18
813112105746448384,11515,3225,3200895,114031,2016-12-25 20:00:07
813096984823349248,11694,4207,3200895,114031,2016-12-25 19:00:02
813081950185472002,10989,3220,3200895,114031,2016-12-25 18:00:17
813066809284972545,8865,2276,3200895,114031,2016-12-25 17:00:08
813051746834595840,23337,8503,3200895,114031,2016-12-25 16:00:16
812781120811126785,8380,2191,3200895,114031,2016-12-24 22:04:54
812747805718642688,0,8067,3200895,114031,2016-12-24 19:52:31
812709060537683968,7373,1665,3200895,114031,2016-12-24 17:18:34
812503143955202048,6787,1424,3200895,114031,2016-12-24 03:40:19
812466873996607488,8900,2231,3200895,114031,2016-12-24 01:16:12
812372279581671427,15224,4252,3200895,114031,2016-12-23 19:00:19
811985624773361665,8102,1647,3200895,114031,2016-12-22 17:23:53
811744202451197953,8429,1884,3200895,114031,2016-12-22 01:24:33
811647686436880384,6215,872,3200895,114031,2016-12-21 19:01:02
811627233043480576,14265,3650,3200895,114031,2016-12-21 17:39:46
811386762094317568,23302,7444,3200895,114031,2016-12-21 01:44:13
810984652412424192,5927,1655,3200896,114031,2016-12-19 23:06:23
810896069567610880,10093,2090,3200896,114031,2016-12-19 17:14:23
810657578271330305,12192,3057,3200896,114031,2016-12-19 01:26:42
810284430598270976,39640,13369,3200896,114031,2016-12-18 00:43:57
810254108431155201,16380,3901,3200896,114031,2016-12-17 22:43:27
809920764300447744,17250,4521,3200896,114031,2016-12-17 00:38:52
809808892968534016,0,5711,3200896,114031,2016-12-16 17:14:20
809448704142938112,7727,1696,3200896,114031,2016-12-15 17:23:04
809220051211603969,22246,6554,3200896,114031,2016-12-15 02:14:29
809084759137812480,14685,4046,3200896,114031,2016-12-14 17:16:53
808838249661788160,11271,3536,3200896,114031,2016-12-14 00:57:20
808733504066486276,8784,2509,3200896,114031,2016-12-13 18:01:07
808501579447930884,12595,3007,3200896,114031,2016-12-13 02:39:32
808344865868283904,47281,24069,3200896,114031,2016-12-12 16:16:49
808134635716833280,0,6961,3200896,114031,2016-12-12 02:21:26
808106460588765185,9701,2525,3200896,114031,2016-12-12 00:29:28
808001312164028416,14015,4098,3200896,114031,2016-12-11 17:31:39
807621403335917568,16236,4288,3200896,114031,2016-12-10 16:22:02
807106840509214720,107015,56625,3200896,114031,2016-12-09 06:17:20
807059379405148160,0,8521,3200897,114031,2016-12-09 03:08:45
807010152071229440,14514,4418,3200897,114031,2016-12-08 23:53:08
806629075125202948,75639,37911,3200897,114031,2016-12-07 22:38:52
806620845233815552,0,6426,3200897,114031,2016-12-07 22:06:10
806576416489959424,5370,2230,3200897,114031,2016-12-07 19:09:37
806542213899489280,11363,2752,3200897,114031,2016-12-07 16:53:43
806242860592926720,0,13616,3200897,114031,2016-12-06 21:04:11
806219024703037440,7145,1388,3200897,114031,2016-12-06 19:29:28
805958939288408065,0,6238,3200897,114031,2016-12-06 02:15:59
805932879469572096,9178,2209,3200897,114031,2016-12-06 00:32:26
805826884734976000,7335,2132,3200897,114031,2016-12-05 17:31:15
805823200554876929,0,9374,3200897,114031,2016-12-05 17:16:37
805520635690676224,6368,1905,3200897,114031,2016-12-04 21:14:20
805487436403003392,9773,2929,3200897,114031,2016-12-04 19:02:24
805207613751304193,8680,1972,3200897,114031,2016-12-04 00:30:29
804738756058218496,15326,4480,3200897,114031,2016-12-02 17:27:25
804475857670639616,6886,2355,3200897,114031,2016-12-02 00:02:45
804413760345620481,0,3712,3200897,114031,2016-12-01 19:56:00
804026241225523202,49774,18876,3200897,114031,2016-11-30 18:16:08
803773340896923648,11203,3220,3200897,114031,2016-11-30 01:31:12
803692223237865472,0,8689,3200897,114031,2016-11-29 20:08:52
803638050916102144,12270,4828,3200897,114031,2016-11-29 16:33:36
803380650405482500,8601,2169,3200897,114031,2016-11-28 23:30:47
803321560782307329,0,6221,3200897,114031,2016-11-28 19:35:59
803276597545603072,11207,2887,3200897,114031,2016-11-28 16:37:19
802952499103731712,10085,2336,3200897,114031,2016-11-27 19:09:28
802624713319034886,0,3403,3200897,114031,2016-11-26 21:26:58
802600418706604034,7938,1714,3200897,114031,2016-11-26 19:50:26
802572683846291456,9959,2926,3200897,114031,2016-11-26 18:00:13
802323869084381190,18124,6808,3200898,114031,2016-11-26 01:31:31
802265048156610565,7039,1573,3200898,114031,2016-11-25 21:37:47
802247111496568832,0,5247,3200898,114031,2016-11-25 20:26:31
802239329049477120,10132,3040,3200898,114031,2016-11-25 19:55:35
802185808107208704,0,314,3200898,114031,2016-11-25 16:22:55
801958328846974976,8608,1992,3200898,114031,2016-11-25 01:18:59
801854953262350336,1958,275,3200898,114031,2016-11-24 18:28:13
801538201127157760,9141,2391,3200898,114031,2016-11-23 21:29:33
801285448605831168,6802,960,3200898,114031,2016-11-23 04:45:12
801167903437357056,27386,6961,3200898,114031,2016-11-22 20:58:07
801127390143516673,0,4627,3200898,114031,2016-11-22 18:17:08
801115127852503040,8992,2429,3200898,114031,2016-11-22 17:28:25
800859414831898624,778,113,3200898,114031,2016-11-22 00:32:18
800855607700029440,0,1889,3200898,114031,2016-11-22 00:17:10
800751577355128832,11701,3214,3200898,114031,2016-11-21 17:23:47
800513324630806528,14685,3495,3200898,114031,2016-11-21 01:37:04
800459316964663297,10538,2489,3200898,114031,2016-11-20 22:02:27
800443802682937345,0,5068,3200898,114031,2016-11-20 21:00:48
800388270626521089,12456,3265,3200898,114031,2016-11-20 17:20:08
800188575492947969,0,4581,3200898,114031,2016-11-20 04:06:37
800141422401830912,17092,2980,3200898,114031,2016-11-20 00:59:15
800018252395122689,31768,15351,3200898,114031,2016-11-19 16:49:49
799774291445383169,0,5488,3200898,114031,2016-11-19 00:40:24
799757965289017345,9390,2506,3200898,114031,2016-11-18 23:35:32
799422933579902976,8965,2213,3200898,114031,2016-11-18 01:24:14
799308762079035393,0,6478,3200898,114031,2016-11-17 17:50:33
799297110730567681,11065,3227,3200898,114031,2016-11-17 17:04:16
799063482566066176,9058,2863,3200898,114031,2016-11-17 01:35:54
798933969379225600,14712,5203,3200898,114031,2016-11-16 17:01:16
798925684722855936,8246,1663,3200898,114031,2016-11-16 16:28:21
798705661114773508,0,7724,3200898,114031,2016-11-16 01:54:03
798701998996647937,0,9126,3200898,114031,2016-11-16 01:39:30
798697898615730177,0,7602,3200898,114031,2016-11-16 01:23:12
798694562394996736,0,5812,3200898,114031,2016-11-16 01:09:57
798686750113755136,0,2702,3200898,114031,2016-11-16 00:38:54
798682547630837760,0,5515,3200899,114031,2016-11-16 00:22:12
798673117451325440,0,6485,3200899,114031,2016-11-15 23:44:44
798665375516884993,0,4519,3200899,114031,2016-11-15 23:13:58
798644042770751489,0,2153,3200899,114031,2016-11-15 21:49:12
798628517273620480,0,2272,3200899,114031,2016-11-15 20:47:30
798585098161549313,0,6618,3200900,114031,2016-11-15 17:54:59
798576900688019456,0,6871,3200900,114031,2016-11-15 17:22:24
798340744599797760,0,3924,3200900,114031,2016-11-15 01:44:00
798209839306514432,11548,2954,3200900,114031,2016-11-14 17:03:50
797971864723324932,13018,3652,3200900,114031,2016-11-14 01:18:12
797545162159308800,16198,5656,3200900,114031,2016-11-12 21:02:38
797236660651966464,22328,7726,3200900,114031,2016-11-12 00:36:46
797165961484890113,256,32,3200900,114031,2016-11-11 19:55:50
796904159865868288,0,10411,3200900,114031,2016-11-11 02:35:32
796865951799083009,8564,2198,3200900,114031,2016-11-11 00:03:42
796759840936919040,13256,3562,3200900,114031,2016-11-10 17:02:03
796563435802726400,0,8536,3200900,114031,2016-11-10 04:01:37
796484825502875648,8472,2042,3200900,114031,2016-11-09 22:49:15
796387464403357696,12334,4861,3200900,114031,2016-11-09 16:22:22
796177847564038144,0,16628,3200900,114031,2016-11-09 02:29:25
796149749086875649,36177,16628,3200900,114031,2016-11-09 00:37:46
796125600683540480,5511,2079,3200900,114031,2016-11-08 23:01:49
796116448414461957,10139,2813,3200900,114031,2016-11-08 22:25:27
796080075804475393,9469,2703,3200900,114031,2016-11-08 20:00:55
796031486298386433,12071,4284,3200900,114031,2016-11-08 16:47:50
795464331001561088,55683,27728,3200900,114031,2016-11-07 03:14:10
795400264262053889,11270,3323,3200900,114031,2016-11-06 22:59:35
795076730285391872,18139,6288,3200900,114031,2016-11-06 01:33:58
794983741416415232,0,3942,3200900,114031,2016-11-05 19:24:28
794926597468000259,11492,2697,3200900,114031,2016-11-05 15:37:24
794355576146903043,0,12014,3200900,114031,2016-11-04 01:48:22
794332329137291264,10686,3088,3200900,114031,2016-11-04 00:15:59
794205286408003585,10314,3895,3200900,114031,2016-11-03 15:51:10
793962221541933056,18910,5711,3200900,114031,2016-11-02 23:45:19
793845145112371200,10295,2187,3200900,114031,2016-11-02 16:00:06
793614319594401792,0,3661,3200900,114031,2016-11-02 00:42:53
793601777308463104,8926,1908,3200900,114031,2016-11-01 23:53:02
793500921481273345,11953,2786,3200900,114031,2016-11-01 17:12:16
793286476301799424,27597,10723,3200900,114031,2016-11-01 03:00:09
793271401113350145,9677,2763,3200900,114031,2016-11-01 02:00:14
793256262322548741,22350,9714,3200901,114031,2016-11-01 01:00:05
793241302385262592,11780,3812,3200901,114031,2016-11-01 00:00:38
793226087023144960,11001,3338,3200901,114031,2016-10-31 23:00:11
793210959003287553,9997,3301,3200901,114031,2016-10-31 22:00:04
793195938047070209,17063,6547,3200901,114031,2016-10-31 21:00:23
793180763617361921,7740,2310,3200901,114031,2016-10-31 20:00:05
793165685325201412,10478,3238,3200901,114031,2016-10-31 19:00:10
793150605191548928,6909,1984,3200901,114031,2016-10-31 18:00:14
793135492858580992,7214,2893,3200901,114031,2016-10-31 17:00:11
793120401413079041,14202,4551,3200901,114031,2016-10-31 16:00:13
792913359805018113,16063,4715,3200901,114031,2016-10-31 02:17:31
792883833364439040,12666,4964,3200901,114031,2016-10-31 00:20:11
792773781206999040,8209,1963,3200901,114031,2016-10-30 17:02:53
792394556390137856,15128,4998,3200901,114031,2016-10-29 15:55:58
792050063153438720,8029,2088,3200901,114031,2016-10-28 17:07:05
791821351946420224,0,24514,3200901,114031,2016-10-28 01:58:16
791784077045166082,0,11271,3200809,114032,2016-10-27 23:30:09
791780927877898241,0,4432,3200901,114031,2016-10-27 23:17:38
791774931465953280,37818,21156,3200901,114031,2016-10-27 22:53:48
791672322847637504,13129,3661,3200901,114031,2016-10-27 16:06:04
791406955684368384,14670,4797,3200901,114031,2016-10-26 22:31:36
791312159183634433,9841,2963,3200901,114031,2016-10-26 16:14:55
791026214425268224,0,4858,3200901,114031,2016-10-25 21:18:40
790987426131050500,11089,2483,3200901,114031,2016-10-25 18:44:32
790946055508652032,18601,5496,3200901,114031,2016-10-25 16:00:09
790723298204217344,0,2704,3200901,114031,2016-10-25 01:14:59
790698755171364864,9158,2203,3200901,114031,2016-10-24 23:37:28
790581949425475584,22473,8183,3200901,114031,2016-10-24 15:53:19
790337589677002753,8740,2167,3200901,114031,2016-10-23 23:42:19
790277117346975746,14081,3732,3200901,114031,2016-10-23 19:42:02
790227638568808452,0,4190,3200901,114031,2016-10-23 16:25:25
789986466051088384,10369,2704,3200901,114031,2016-10-23 00:27:05
789960241177853952,0,4839,3200901,114031,2016-10-22 22:42:52
789903600034189313,11673,4858,3200901,114031,2016-10-22 18:57:48
789628658055020548,8448,2080,3200901,114031,2016-10-22 00:45:17
789599242079838210,7620,2279,3200901,114031,2016-10-21 22:48:24
789530877013393408,13188,3942,3200901,114031,2016-10-21 18:16:44
789314372632018944,9615,2666,3200901,114031,2016-10-21 03:56:25
789280767834746880,0,5747,3200901,114031,2016-10-21 01:42:53
789268448748703744,10196,3014,3200901,114031,2016-10-21 00:53:56
789137962068021249,10875,3244,3200901,114031,2016-10-20 16:15:26
788908386943430656,30653,14409,3200901,114031,2016-10-20 01:03:11
788765914992902144,30658,12014,3200901,114031,2016-10-19 15:37:03
788552643979468800,0,8407,3200901,114031,2016-10-19 01:29:35
788412144018661376,16060,5990,3200901,114031,2016-10-18 16:11:17
788178268662984705,8100,2488,3200901,114031,2016-10-18 00:41:57
788150585577050112,6865,1510,3200901,114031,2016-10-17 22:51:57
788070120937619456,0,3952,3200901,114031,2016-10-17 17:32:13
788039637453406209,6867,1535,3200901,114031,2016-10-17 15:31:05
787810552592695296,9717,3540,3200901,114031,2016-10-17 00:20:47
787717603741622272,11416,3240,3200901,114031,2016-10-16 18:11:26
787397959788929025,12120,3300,3200901,114031,2016-10-15 21:01:17
787322443945877504,8726,2032,3200901,114031,2016-10-15 16:01:13
787111942498508800,0,7798,3200901,114031,2016-10-15 02:04:45
786963064373534720,29725,9327,3200901,114031,2016-10-14 16:13:10
786729988674449408,0,2827,3200901,114031,2016-10-14 00:47:00
786709082849828864,20296,7069,3200901,114031,2016-10-13 23:23:56
786664955043049472,11957,2996,3200901,114031,2016-10-13 20:28:35
786595970293370880,10497,3601,3200901,114031,2016-10-13 15:54:28
786363235746385920,12189,4072,3200901,114031,2016-10-13 00:29:39
786286427768250368,8930,3352,3200901,114031,2016-10-12 19:24:27
786233965241827333,17178,5571,3200901,114031,2016-10-12 15:55:59
786051337297522688,1614,179,3200901,114031,2016-10-12 03:50:17
786036967502913536,0,8237,3200901,114031,2016-10-12 02:53:11
785927819176054784,12696,3652,3200901,114031,2016-10-11 19:39:28
785872687017132033,7489,2130,3200901,114031,2016-10-11 16:00:24
785639753186217984,8735,2561,3200901,114031,2016-10-11 00:34:48
785533386513321988,10183,2334,3200901,114031,2016-10-10 17:32:08
785515384317313025,6800,1477,3200901,114031,2016-10-10 16:20:36
785264754247995392,8128,1911,3200901,114031,2016-10-09 23:44:41
785170936622350336,13491,5639,3200901,114031,2016-10-09 17:31:53
784826020293709826,11310,3712,3200901,114031,2016-10-08 18:41:19
784517518371221505,10039,2970,3200901,114031,2016-10-07 22:15:26
784431430411685888,6329,1491,3200901,114031,2016-10-07 16:33:21
784183165795655680,22513,9374,3200901,114031,2016-10-07 00:06:50
784057939640352768,33505,12953,3200901,114031,2016-10-06 15:49:14
783839966405230592,33689,12643,3200901,114031,2016-10-06 01:23:05
783821107061198850,8209,2269,3200901,114031,2016-10-06 00:08:09
783695101801398276,11650,3737,3200901,114031,2016-10-05 15:47:27
783466772167098368,9468,2608,3200901,114031,2016-10-05 00:40:09
783391753726550016,18908,6441,3200901,114031,2016-10-04 19:42:03
783347506784731136,0,6533,3200901,114031,2016-10-04 16:46:14
783334639985389568,32651,13616,3200901,114031,2016-10-04 15:55:06
783085703974514689,9112,2565,3200901,114031,2016-10-03 23:25:55
782969140009107456,26949,8521,3200901,114031,2016-10-03 15:42:44
782747134529531904,8310,1604,3200901,114031,2016-10-03 01:00:34
782722598790725632,19250,6238,3200901,114031,2016-10-02 23:23:04
782598640137187329,8694,2184,3200901,114031,2016-10-02 15:10:30
782305867769217024,18630,6470,3200901,114031,2016-10-01 19:47:08
782021823840026624,0,7236,3200901,114031,2016-10-01 00:58:26
781955203444699136,12357,3920,3200901,114031,2016-09-30 20:33:43
781661882474196992,11634,3129,3200901,114031,2016-09-30 01:08:10
781655249211752448,4466,1314,3200901,114031,2016-09-30 00:41:48
781524693396357120,23163,6426,3200901,114031,2016-09-29 16:03:01
781308096455073793,7973,2961,3200901,114031,2016-09-29 01:42:20
781251288990355457,9428,2458,3200901,114031,2016-09-28 21:56:36
781163403222056960,10895,3168,3200901,114031,2016-09-28 16:07:23
780931614150983680,24192,8536,3200901,114031,2016-09-28 00:46:20
780858289093574656,8033,2328,3200901,114031,2016-09-27 19:54:58
780800785462489090,6141,1505,3200901,114031,2016-09-27 16:06:28
780601303617732608,13525,3839,3200901,114031,2016-09-27 02:53:48
780543529827336192,7040,2032,3200901,114031,2016-09-26 23:04:13
780496263422808064,0,4319,3200901,114031,2016-09-26 19:56:24
780476555013349377,0,136,3200901,114031,2016-09-26 18:38:05
780459368902959104,5892,1224,3200901,114031,2016-09-26 17:29:48
780192070812196864,9712,2589,3200901,114031,2016-09-25 23:47:39
780092040432480260,0,2655,3200901,114031,2016-09-25 17:10:10
780074436359819264,13723,5815,3200901,114031,2016-09-25 16:00:13
779834332596887552,21252,8237,3200901,114031,2016-09-25 00:06:08
779377524342161408,9831,3613,3200901,114031,2016-09-23 17:50:56
779124354206535695,0,21324,3200901,114031,2016-09-23 01:04:56
779123168116150273,13206,4207,3200901,114031,2016-09-23 01:00:13
779056095788752897,16500,5247,3200901,114031,2016-09-22 20:33:42
778990705243029504,22342,8437,3200901,114031,2016-09-22 16:13:51
778774459159379968,0,11550,3200901,114031,2016-09-22 01:54:34
778764940568104960,955,426,3200901,114031,2016-09-22 01:16:45
778748913645780993,7717,1562,3200901,114031,2016-09-22 00:13:04
778650543019483137,6430,1729,3200901,114031,2016-09-21 17:42:10
778624900596654080,5177,1176,3200901,114031,2016-09-21 16:00:17
778408200802557953,15135,5023,3200902,114031,2016-09-21 01:39:11
778396591732486144,0,14198,3200902,114031,2016-09-21 00:53:04
778383385161035776,6515,1271,3200902,114031,2016-09-21 00:00:35
778286810187399168,11576,3836,3200902,114031,2016-09-20 17:36:50
778039087836069888,9417,3065,3200902,114031,2016-09-20 01:12:28
778027034220126208,7320,1885,3200810,114032,2016-09-20 00:24:34
777953400541634568,0,4080,3200902,114031,2016-09-19 19:31:59
777885040357281792,7078,1893,3200902,114031,2016-09-19 15:00:20
777684233540206592,12518,3403,3200902,114031,2016-09-19 01:42:24
777641927919427584,0,4947,3200902,114031,2016-09-18 22:54:18
777621514455814149,9742,2910,3200902,114031,2016-09-18 21:33:11
777189768882946048,15921,4999,3200902,114031,2016-09-17 16:57:35
776819012571455488,0,15839,3200902,114031,2016-09-16 16:24:19
776813020089548800,5444,1405,3200902,114031,2016-09-16 16:00:31
776477788987613185,9858,3249,3200902,114031,2016-09-15 17:48:25
776249906839351296,0,10673,3200902,114031,2016-09-15 02:42:54
776218204058357768,33345,18497,3200902,114031,2016-09-15 00:36:55
776201521193218049,10681,2919,3200902,114031,2016-09-14 23:30:38
776113305656188928,13102,5068,3200902,114031,2016-09-14 17:40:06
776088319444877312,2045,179,3200902,114031,2016-09-14 16:00:49
775898661951791106,0,17621,3200902,114031,2016-09-14 03:27:11
775842724423557120,13022,3116,3200902,114031,2016-09-13 23:44:54
775733305207554048,15413,4627,3200902,114031,2016-09-13 16:30:07
775729183532220416,14361,5302,3200902,114031,2016-09-13 16:13:44
775364825476165632,8295,3472,3200903,114031,2016-09-12 16:05:54
775350846108426240,11309,4532,3200903,114031,2016-09-12 15:10:21
775096608509886464,0,9220,3200903,114031,2016-09-11 22:20:06
775085132600442880,17281,5488,3200903,114031,2016-09-11 21:34:30
774757898236878852,9462,2035,3200903,114031,2016-09-10 23:54:11
774639387460112384,7508,2013,3200904,114031,2016-09-10 16:03:16
774314403806253056,24167,6478,3200904,114031,2016-09-09 18:31:54
773985732834758656,11925,4492,3200904,114031,2016-09-08 20:45:53
773922284943896577,7110,1999,3200904,114031,2016-09-08 16:33:46
773704687002451968,7317,1891,3200904,114031,2016-09-08 02:09:06
773670353721753600,5935,1501,3200904,114031,2016-09-07 23:52:41
773547596996571136,24553,7126,3200904,114031,2016-09-07 15:44:53
773336787167145985,0,5912,3200904,114031,2016-09-07 01:47:12
773308824254029826,25846,8640,3200904,114031,2016-09-06 23:56:05
773247561583001600,10414,3699,3200904,114031,2016-09-06 19:52:39
773191612633579521,11117,4736,3200904,114031,2016-09-06 16:10:20
772877495989305348,9555,4501,3200904,114031,2016-09-05 19:22:09
772826264096874500,8842,2669,3200904,114031,2016-09-05 15:58:34
772615324260794368,0,3914,3200904,114031,2016-09-05 02:00:22
772581559778025472,7192,1968,3200904,114031,2016-09-04 23:46:12
772193107915964416,6665,1612,3200904,114031,2016-09-03 22:02:38
772152991789019136,4181,1300,3200905,114031,2016-09-03 19:23:13
772117678702071809,4165,848,3200905,114031,2016-09-03 17:02:54
772114945936949249,3005,546,3200905,114031,2016-09-03 16:52:02
772102971039580160,4448,1065,3200905,114031,2016-09-03 16:04:27
771908950375665664,7298,2181,3200905,114031,2016-09-03 03:13:29
771770456517009408,13356,3924,3200905,114031,2016-09-02 18:03:10
771500966810099713,9167,3018,3200905,114031,2016-09-02 00:12:18
771380798096281600,11746,5912,3200905,114031,2016-09-01 16:14:48
771171053431250945,0,8705,3200905,114031,2016-09-01 02:21:21
771136648247640064,10223,3357,3200905,114031,2016-09-01 00:04:38
771102124360998913,6898,1663,3200905,114031,2016-08-31 21:47:27
771014301343748096,7032,1782,3200905,114031,2016-08-31 15:58:28
770787852854652928,5498,1415,3200905,114031,2016-08-31 00:58:39
770772759874076672,5749,1626,3200905,114031,2016-08-30 23:58:40
770743923962707968,0,52360,3200905,114031,2016-08-30 22:04:05
770655142660169732,8130,2013,3200905,114031,2016-08-30 16:11:18
770414278348247044,6987,2390,3200905,114031,2016-08-30 00:14:12
770293558247038976,6923,1718,3200905,114031,2016-08-29 16:14:30
770093767776997377,0,3520,3200905,114031,2016-08-29 03:00:36
770069151037685760,8385,2651,3200905,114031,2016-08-29 01:22:47
769940425801170949,34948,11131,3200905,114031,2016-08-28 16:51:16
769695466921623552,7101,1926,3200906,114031,2016-08-28 00:37:54
769335591808995329,0,8830,3200906,114031,2016-08-27 00:47:53
769212283578875904,5980,1969,3200906,114031,2016-08-26 16:37:54
768970937022709760,16017,7574,3200906,114031,2016-08-26 00:38:52
768909767477751808,0,3129,3200906,114031,2016-08-25 20:35:48
768855141948723200,4660,1034,3200906,114031,2016-08-25 16:58:45
768609597686943744,4580,1382,3200906,114031,2016-08-25 00:43:02
768596291618299904,5592,1473,3200906,114031,2016-08-24 23:50:10
768554158521745409,0,6719,3200906,114031,2016-08-24 21:02:45
768473857036525572,15110,3958,3200906,114031,2016-08-24 15:43:39
768193404517830656,12157,4080,3200906,114031,2016-08-23 21:09:14
767884188863397888,5309,1634,3200906,114031,2016-08-23 00:40:31
767754930266464257,17814,6221,3200906,114031,2016-08-22 16:06:54
767500508068192258,8295,2688,3200906,114031,2016-08-21 23:15:55
767191397493538821,13643,4406,3200906,114031,2016-08-21 02:47:37
767122157629476866,11227,3261,3200906,114031,2016-08-20 22:12:29
766864461642756096,0,6521,3200906,114031,2016-08-20 05:08:29
766793450729734144,5650,1565,3200906,114031,2016-08-20 00:26:19
766714921925144576,2872,438,3200906,114031,2016-08-19 19:14:16
766693177336135680,4484,918,3200906,114031,2016-08-19 17:47:52
766423258543644672,6671,1825,3200906,114031,2016-08-18 23:55:18
766313316352462849,7493,2166,3200906,114031,2016-08-18 16:38:26
766078092750233600,0,2970,3200906,114031,2016-08-18 01:03:45
766069199026450432,4765,1003,3200906,114031,2016-08-18 00:28:24
766008592277377025,4149,571,3200906,114031,2016-08-17 20:27:34
765719909049503744,8021,2475,3200906,114031,2016-08-17 01:20:27
